Customer ID,Geography ID,First Name,Last Name,Birth Date,Birth Year,Marital Status,Gender,Email Address,Annual Income,Total Children,Education Level,Occupation,Home Owner,Full Name,Is Parent?,City
20811,272,Calvin,Shan,15-01-1948,1948,S,Male,calvin10@adventure-works.com,40000,1,Graduate Degree,Clerical,Yes,Calvin Shan,Yes,Warrington
20812,12,Preston,Prasad,16-08-1985,1985,S,Male,preston8@adventure-works.com,10000,0,Partial College,Manual,No,Preston Prasad,No,North Sydney
20813,17,Michael,Rothkugel,09-10-1984,1984,M,Male,michael22@adventure-works.com,10000,0,Partial College,Manual,Yes,Michael Rothkugel,No,St. Leonards
20814,8,Margaret,Lu,28-09-1984,1984,S,Female,margaret17@adventure-works.com,10000,0,Partial College,Manual,Yes,Margaret Lu,No,Matraville
20815,13,Tracy,Andersen,04-08-1984,1984,S,Female,tracy12@adventure-works.com,10000,0,Partial College,Manual,Yes,Tracy Andersen,No,Port Macquarie
20816,13,Connor,Ross,09-01-1986,1986,M,Male,connor0@adventure-works.com,20000,0,Bachelors,Clerical,Yes,Connor Ross,No,Port Macquarie
20817,33,Geoffrey,Rodriguez,05-10-1983,1983,S,Male,geoffrey17@adventure-works.com,10000,0,Partial College,Manual,No,Geoffrey Rodriguez,No,Cranbourne
20818,20,Rachel,Powell,10-01-1983,1983,S,Female,rachel56@adventure-works.com,10000,0,High School,Manual,No,Rachel Powell,No,Brisbane
20819,13,Raymond,Madan,20-08-1984,1984,S,Male,raymond9@adventure-works.com,20000,0,Bachelors,Clerical,Yes,Raymond Madan,No,Port Macquarie
20820,28,Kathleen,Rubio,11-12-1984,1984,M,Female,kathleen20@adventure-works.com,20000,0,Bachelors,Clerical,Yes,Kathleen Rubio,No,Cloverdale
20821,30,Hany,Morcos,22-02-1984,1984,M,Male,hany0@adventure-works.com,20000,0,Bachelors,Clerical,Yes,Hany Morcos,No,Perth
20822,20,Shannon,Ruiz,31-01-1983,1983,S,Male,shannon24@adventure-works.com,20000,0,Partial College,Manual,No,Shannon Ruiz,No,Brisbane
20823,22,Troy,Martinez,26-10-1982,1982,M,Male,troy19@adventure-works.com,20000,0,Partial College,Manual,Yes,Troy Martinez,No,East Brisbane
20824,240,Derek,Xu,06-11-1948,1948,S,Male,derek5@adventure-works.com,30000,1,Bachelors,Clerical,Yes,Derek Xu,Yes,High Wycombe
20825,279,Pamela,Kapoor,02-06-1949,1949,M,Female,pamela4@adventure-works.com,40000,1,Graduate Degree,Clerical,Yes,Pamela Kapoor,Yes,York
20826,203,Jillian,Raman,08-05-1972,1972,S,Female,jillian13@adventure-works.com,20000,1,Partial College,Manual,No,Jillian Raman,Yes,Paris
20827,217,Jillian,Perez,06-03-1967,1967,S,Female,jillian21@adventure-works.com,20000,1,Partial College,Manual,No,Jillian Perez,Yes,Paris La Defense
20828,156,Jaclyn,Shan,17-08-1966,1966,M,Female,jaclyn34@adventure-works.com,30000,4,Graduate Degree,Clerical,Yes,Jaclyn Shan,Yes,Braunschweig
20829,130,Andy,Diaz,15-05-1967,1967,M,Male,andy7@adventure-works.com,30000,4,Graduate Degree,Clerical,Yes,Andy Diaz,Yes,Duesseldorf
20830,115,Whitney,Martinez,19-07-1966,1966,M,Female,whitney16@adventure-works.com,30000,4,Graduate Degree,Clerical,Yes,Whitney Martinez,Yes,Eilenburg
20831,170,Drew,Xu,02-06-1972,1972,M,Male,drew5@adventure-works.com,30000,4,Graduate Degree,Clerical,Yes,Drew Xu,Yes,Münster
20832,273,Kelvin,Tang,05-05-1972,1972,S,Male,kelvin1@adventure-works.com,30000,3,Graduate Degree,Clerical,Yes,Kelvin Tang,Yes,Watford
20833,166,Douglas,Sai,08-11-1965,1965,S,Male,douglas9@adventure-works.com,20000,1,Partial College,Manual,No,Douglas Sai,Yes,Frankfurt am Main
20834,276,Brenda,Kapoor,24-01-1966,1966,S,Female,brenda5@adventure-works.com,30000,3,Graduate Degree,Clerical,Yes,Brenda Kapoor,Yes,Woolston
20835,153,Ruben,Gutierrez,11-12-1964,1964,M,Male,ruben34@adventure-works.com,20000,2,Partial College,Manual,Yes,Ruben Gutierrez,Yes,Berlin
20836,127,Stanley,Chandra,18-03-1976,1976,M,Male,stanley2@adventure-works.com,20000,2,Partial College,Manual,Yes,Stanley Chandra,Yes,Darmstadt
20837,230,Jimmy,Rubio,28-02-1965,1965,M,Male,jimmy25@adventure-works.com,20000,2,Partial College,Manual,Yes,Jimmy Rubio,Yes,Berkshire
20838,269,Chloe,Jones,14-10-1964,1964,S,Female,chloe37@adventure-works.com,30000,3,Graduate Degree,Clerical,Yes,Chloe Jones,Yes,Stoke-on-Trent
20839,269,Courtney,Lopez,11-10-1964,1964,S,Female,courtney17@adventure-works.com,30000,3,Graduate Degree,Clerical,Yes,Courtney Lopez,Yes,Stoke-on-Trent
20840,222,Alison,Xie,06-08-1963,1963,S,Female,alison2@adventure-works.com,20000,2,Partial College,Manual,Yes,Alison Xie,Yes,Pantin
20841,118,Jésus,Alonso,01-05-1975,1975,S,Male,jésus7@adventure-works.com,30000,1,Graduate Degree,Clerical,Yes,Jésus Alonso,Yes,Frankfurt
20842,147,Tyrone,Moreno,03-04-1966,1966,S,Male,tyrone6@adventure-works.com,30000,3,Bachelors,Clerical,Yes,Tyrone Moreno,Yes,Hamburg
20843,131,Jose,Shan,02-09-1965,1965,M,Male,jose25@adventure-works.com,30000,3,Bachelors,Clerical,Yes,Jose Shan,Yes,Frankfurt
20844,186,Nicolas,Pal,16-03-1981,1981,M,Male,nicolas10@adventure-works.com,30000,3,Bachelors,Clerical,Yes,Nicolas Pal,Yes,Dunkerque
20845,115,Barry,Malhotra,17-05-1970,1970,M,Male,barry5@adventure-works.com,30000,3,Bachelors,Clerical,Yes,Barry Malhotra,Yes,Eilenburg
20846,224,Lee,Alonso,23-09-1964,1964,M,Male,lee6@adventure-works.com,30000,0,Bachelors,Clerical,Yes,Lee Alonso,No,Tremblay-en-France
20847,175,Kyle,Young,04-08-1964,1964,M,Male,kyle44@adventure-works.com,30000,0,Bachelors,Clerical,Yes,Kyle Young,No,Saarlouis
20848,265,Vincent,Liu,15-12-1963,1963,M,Male,vincent4@adventure-works.com,30000,1,Bachelors,Clerical,Yes,Vincent Liu,Yes,Peterborough
20849,269,Faith,Washington,20-01-1981,1981,S,Female,faith12@adventure-works.com,20000,0,Partial College,Manual,Yes,Faith Washington,No,Stoke-on-Trent
20850,279,Lance,Navarro,10-09-1981,1981,M,Male,lance10@adventure-works.com,20000,0,Partial College,Manual,No,Lance Navarro,No,York
20851,243,Frank,Sanz,03-05-1981,1981,S,Male,frank28@adventure-works.com,20000,0,Partial College,Manual,No,Frank Sanz,No,Leeds
20852,230,Yolanda,Raje,02-07-1981,1981,M,Female,yolanda13@adventure-works.com,30000,0,Bachelors,Clerical,Yes,Yolanda Raje,No,Berkshire
20853,216,Jarrod,Rana,04-10-1981,1981,M,Male,jarrod11@adventure-works.com,30000,0,Bachelors,Clerical,No,Jarrod Rana,No,Courbevoie
20854,131,Kara,Raji,02-08-1974,1974,S,Female,kara19@adventure-works.com,10000,2,High School,Manual,Yes,Kara Raji,Yes,Frankfurt
20855,208,Abigail,Ross,02-03-1981,1981,M,Female,abigail29@adventure-works.com,30000,0,Bachelors,Clerical,Yes,Abigail Ross,No,Saint Germain en Laye
20856,243,Tiffany,Hu,07-01-1975,1975,S,Female,tiffany21@adventure-works.com,20000,0,Partial College,Manual,No,Tiffany Hu,No,Leeds
20857,225,Jerry,Becker,18-04-1975,1975,S,Male,jerry21@adventure-works.com,20000,0,Partial College,Manual,No,Jerry Becker,No,Orly
20858,220,Damien,Stone,29-10-1974,1974,M,Male,damien17@adventure-works.com,30000,0,Bachelors,Clerical,Yes,Damien Stone,No,Bobigny
20859,245,Roy,Romero,03-09-1980,1980,S,Male,roy29@adventure-works.com,30000,0,Bachelors,Clerical,No,Roy Romero,No,London
20860,158,Preston,Lopez,19-09-1974,1974,S,Male,preston15@adventure-works.com,40000,0,Graduate Degree,Clerical,Yes,Preston Lopez,No,Leipzig
20861,170,Nicolas,Nara,15-01-1975,1975,M,Male,nicolas15@adventure-works.com,40000,0,Graduate Degree,Clerical,Yes,Nicolas Nara,No,Münster
20862,255,Marshall,Sutton,08-10-1980,1980,M,Male,marshall25@adventure-works.com,40000,0,Graduate Degree,Clerical,Yes,Marshall Sutton,No,London
20863,263,Erica,Xu,11-02-1975,1975,M,Female,erica12@adventure-works.com,40000,0,Graduate Degree,Clerical,Yes,Erica Xu,No,Oxford
20864,243,Grace,Howard,24-09-1974,1974,M,Female,grace37@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Yes,Grace Howard,No,Leeds
20865,133,Luis,Ross,19-03-1928,1928,M,Male,luis2@adventure-works.com,20000,2,Partial College,Manual,Yes,Luis Ross,Yes,Kassel
20866,241,David,Jones,01-12-1927,1927,M,Male,david76@adventure-works.com,130000,0,Bachelors,Professional,Yes,David Jones,No,Kirkby
20867,189,Noah,Johnson,20-10-1957,1957,M,Male,noah57@adventure-works.com,10000,3,Partial College,Manual,No,Noah Johnson,Yes,Roubaix
20868,242,Misty,Shan,09-03-1957,1957,M,Female,misty12@adventure-works.com,10000,4,High School,Manual,No,Misty Shan,Yes,Lancaster
20869,261,David,Martinez,23-12-1979,1979,S,Male,david80@adventure-works.com,10000,2,High School,Manual,Yes,David Martinez,Yes,Newcastle upon Tyne
20870,133,Jaime,Moreno,07-08-1973,1973,S,Female,jaime7@adventure-works.com,10000,2,High School,Manual,Yes,Jaime Moreno,Yes,Kassel
20871,117,Adriana,Arthur,13-09-1979,1979,S,Female,adriana7@adventure-works.com,10000,3,High School,Manual,Yes,Adriana Arthur,Yes,Erlangen
20872,238,Theodore,Moreno,16-08-1984,1984,S,Male,theodore7@adventure-works.com,10000,3,High School,Manual,Yes,Theodore Moreno,Yes,Gateshead
20873,157,Joel,Subram,22-05-1974,1974,M,Male,joel12@adventure-works.com,20000,1,Partial College,Manual,Yes,Joel Subram,Yes,Hannover
20874,151,Edwin,Lal,20-05-1974,1974,S,Male,edwin31@adventure-works.com,20000,1,Partial College,Manual,No,Edwin Lal,Yes,Paderborn
20875,273,Julia,Washington,05-06-1974,1974,M,Female,julia79@adventure-works.com,20000,1,Partial College,Manual,Yes,Julia Washington,Yes,Watford
20876,127,Jackson,Alexander,25-10-1973,1973,S,Male,jackson21@adventure-works.com,30000,1,Bachelors,Clerical,Yes,Jackson Alexander,Yes,Darmstadt
20877,224,Richard,Ross,12-04-1974,1974,S,Male,richard60@adventure-works.com,30000,1,Bachelors,Clerical,Yes,Richard Ross,Yes,Tremblay-en-France
20878,192,Erika,Ortega,21-01-1979,1979,M,Female,erika19@adventure-works.com,30000,1,Bachelors,Clerical,Yes,Erika Ortega,Yes,Paris
20879,246,Pamela,Sanchez,03-09-1979,1979,M,Female,pamela23@adventure-works.com,40000,0,Graduate Degree,Clerical,Yes,Pamela Sanchez,No,London
20880,243,Isabella,Washington,17-04-1978,1978,S,Female,isabella23@adventure-works.com,10000,3,High School,Manual,Yes,Isabella Washington,Yes,Leeds
20881,234,Wendy,Navarro,03-06-1978,1978,S,Female,wendy9@adventure-works.com,20000,1,Partial College,Manual,No,Wendy Navarro,Yes,Bury
20882,211,Sabrina,Suarez,06-03-1984,1984,M,Female,sabrina13@adventure-works.com,20000,1,Partial College,Manual,Yes,Sabrina Suarez,Yes,Les Ulis
20883,192,Latoya,Rai,12-11-1978,1978,M,Female,latoya16@adventure-works.com,30000,1,Bachelors,Clerical,Yes,Latoya Rai,Yes,Paris
20884,220,Darren,Schmidt,08-07-1972,1972,S,Male,darren43@adventure-works.com,30000,1,Bachelors,Clerical,No,Darren Schmidt,Yes,Bobigny
20885,268,Terry,Xie,14-03-1973,1973,S,Male,terry6@adventure-works.com,30000,1,Bachelors,Clerical,No,Terry Xie,Yes,Liverpool
20886,238,Bruce,Raman,07-09-1972,1972,M,Male,bruce11@adventure-works.com,30000,1,Bachelors,Clerical,Yes,Bruce Raman,Yes,Gateshead
20887,206,Damien,Li,01-01-1972,1972,S,Male,damien2@adventure-works.com,10000,4,Partial High School,Manual,Yes,Damien Li,Yes,Roissy en Brie
20888,224,Clayton,Raje,21-07-1971,1971,S,Male,clayton32@adventure-works.com,10000,4,Partial High School,Manual,Yes,Clayton Raje,Yes,Tremblay-en-France
20889,240,Manuel,Patel,20-06-1977,1977,S,Male,manuel2@adventure-works.com,20000,1,High School,Manual,No,Manuel Patel,Yes,High Wycombe
20890,277,Clayton,Anand,14-04-1972,1972,S,Male,clayton40@adventure-works.com,20000,1,High School,Manual,No,Clayton Anand,Yes,York
20891,215,Darrell,Anand,10-11-1978,1978,M,Male,darrell10@adventure-works.com,40000,0,Bachelors,Clerical,No,Darrell Anand,No,Colombes
20892,249,Henry,Sara,08-01-1973,1973,M,Male,henry11@adventure-works.com,40000,0,Bachelors,Clerical,No,Henry Sara,No,London
20893,155,Robert,Hall,02-02-1933,1933,M,Male,robert89@adventure-works.com,30000,1,Bachelors,Clerical,Yes,Robert Hall,Yes,Bottrop
20894,186,Alyssa,Thomas,20-03-1972,1972,S,Female,alyssa10@adventure-works.com,20000,2,High School,Manual,Yes,Alyssa Thomas,Yes,Dunkerque
20895,204,Ruben,Jimenez,09-06-1972,1972,S,Male,ruben29@adventure-works.com,30000,1,Bachelors,Clerical,No,Ruben Jimenez,Yes,Paris
20896,119,Arthur,Sai,11-11-1971,1971,M,Male,arthur8@adventure-works.com,30000,1,Bachelors,Skilled Manual,Yes,Arthur Sai,Yes,Grevenbroich
20897,211,Mayra,Sai,24-08-1971,1971,M,Female,mayra5@adventure-works.com,30000,1,Bachelors,Skilled Manual,Yes,Mayra Sai,Yes,Les Ulis
20898,126,Grant,Ferrier,24-01-1972,1972,M,Male,grant24@adventure-works.com,30000,1,Bachelors,Skilled Manual,Yes,Grant Ferrier,Yes,Berlin
20899,189,Angela,Cook,06-05-1971,1971,S,Female,angela47@adventure-works.com,10000,5,Partial High School,Manual,Yes,Angela Cook,Yes,Roubaix
20900,241,Natalie,Russell,01-10-1970,1970,S,Female,natalie42@adventure-works.com,10000,4,Partial High School,Manual,Yes,Natalie Russell,Yes,Kirkby
20901,219,Chad,Xu,01-04-1971,1971,S,Male,chad6@adventure-works.com,20000,2,High School,Manual,Yes,Chad Xu,Yes,Suresnes
20902,271,Shane,Subram,02-12-1976,1976,M,Male,shane16@adventure-works.com,30000,1,Bachelors,Skilled Manual,Yes,Shane Subram,Yes,Warrington
20903,128,Robyn,Diaz,25-04-1971,1971,M,Female,robyn2@adventure-works.com,30000,1,Bachelors,Skilled Manual,Yes,Robyn Diaz,Yes,Dresden
20904,231,Ebony,Gomez,18-03-1971,1971,M,Female,ebony23@adventure-works.com,30000,1,Bachelors,Skilled Manual,Yes,Ebony Gomez,Yes,Billericay
20905,218,Jessie,Munoz,03-12-1969,1969,S,Female,jessie5@adventure-works.com,10000,5,Partial High School,Manual,Yes,Jessie Munoz,Yes,Sèvres
20906,267,Briana,Ruiz,06-11-1969,1969,S,Female,briana2@adventure-works.com,10000,5,Partial High School,Manual,Yes,Briana Ruiz,Yes,Runcorn
20907,259,Terrence,Shan,21-05-1970,1970,S,Male,terrence10@adventure-works.com,10000,3,Partial High School,Manual,Yes,Terrence Shan,Yes,Milton Keynes
20908,171,Wyatt,Foster,20-04-1975,1975,S,Male,wyatt66@adventure-works.com,10000,3,Partial High School,Manual,Yes,Wyatt Foster,Yes,Neunkirchen
20909,248,Kelly,Weadock,19-10-1968,1968,S,Female,kelly3@adventure-works.com,10000,3,Partial High School,Manual,Yes,Kelly Weadock,Yes,London
20910,198,Carolyn,Malhotra,17-02-1977,1977,M,Female,carolyn5@adventure-works.com,40000,0,Bachelors,Professional,Yes,Carolyn Malhotra,No,Paris
20911,203,Katrina,Raje,30-01-1972,1972,M,Female,katrina12@adventure-works.com,40000,0,Bachelors,Professional,No,Katrina Raje,No,Paris
20912,121,Christy,Hu,01-05-1972,1972,M,Female,christy18@adventure-works.com,40000,0,Bachelors,Professional,No,Christy Hu,No,Ingolstadt
20913,168,Wesley,Liu,28-10-1968,1968,S,Male,wesley4@adventure-works.com,30000,2,Partial College,Clerical,Yes,Wesley Liu,Yes,Kiel
20914,126,Gilbert,Zeng,19-10-1978,1978,M,Male,gilbert20@adventure-works.com,30000,1,Partial College,Clerical,Yes,Gilbert Zeng,Yes,Berlin
20915,180,Latasha,Carlson,16-10-1970,1970,S,Female,latasha18@adventure-works.com,30000,2,Partial College,Clerical,Yes,Latasha Carlson,Yes,Colomiers
20916,157,Kathleen,Carlson,09-11-1970,1970,S,Female,kathleen19@adventure-works.com,30000,2,Partial College,Clerical,Yes,Kathleen Carlson,Yes,Hannover
20917,245,Tonya,Tang,20-02-1976,1976,M,Female,tonya4@adventure-works.com,40000,1,Bachelors,Skilled Manual,Yes,Tonya Tang,Yes,London
20918,191,Neil,Ramos,31-10-1975,1975,M,Male,neil16@adventure-works.com,30000,2,Partial College,Clerical,No,Neil Ramos,Yes,Boulogne-sur-Mer
20919,187,Gretchen,Rivas,16-09-1980,1980,S,Female,gretchen0@adventure-works.com,30000,2,Partial College,Clerical,Yes,Gretchen Rivas,Yes,Lille
20920,187,Jaclyn,Rai,21-06-1975,1975,S,Female,jaclyn41@adventure-works.com,30000,2,Partial College,Clerical,Yes,Jaclyn Rai,Yes,Lille
20921,239,Melinda,Carlson,22-12-1975,1975,M,Female,melinda13@adventure-works.com,40000,1,Bachelors,Skilled Manual,Yes,Melinda Carlson,Yes,Gloucestershire
20922,255,Clayton,Wagner,17-01-1970,1970,M,Male,clayton1@adventure-works.com,40000,1,Bachelors,Skilled Manual,Yes,Clayton Wagner,Yes,London
20923,147,Isabella,Powell,08-05-1969,1969,M,Female,isabella19@adventure-works.com,40000,1,Bachelors,Skilled Manual,Yes,Isabella Powell,Yes,Hamburg
20924,162,Alberto,Sanz,05-06-1983,1983,S,Male,alberto19@adventure-works.com,20000,0,High School,Manual,Yes,Alberto Sanz,No,Werne
20925,189,Kristin,Xu,02-10-1984,1984,S,Female,kristin7@adventure-works.com,20000,4,High School,Manual,Yes,Kristin Xu,Yes,Roubaix
20926,209,Jeffery,Guo,14-01-1985,1985,S,Male,jeffery17@adventure-works.com,20000,4,High School,Manual,Yes,Jeffery Guo,Yes,Versailles
20927,128,Tammy,Martinez,13-12-1984,1984,S,Female,tammy18@adventure-works.com,20000,5,High School,Manual,Yes,Tammy Martinez,Yes,Dresden
20928,149,Raymond,Kapoor,15-04-1985,1985,S,Male,raymond3@adventure-works.com,30000,3,Partial College,Clerical,Yes,Raymond Kapoor,Yes,Mühlheim
20929,278,Darryl,Zeng,09-12-1984,1984,S,Male,darryl21@adventure-works.com,30000,3,Partial College,Clerical,Yes,Darryl Zeng,Yes,York
20930,162,Drew,Chande,11-12-1968,1968,M,Male,drew16@adventure-works.com,40000,1,Bachelors,Skilled Manual,Yes,Drew Chande,Yes,Werne
20931,236,Brian,Sanchez,13-04-1969,1969,M,Male,brian29@adventure-works.com,40000,1,Bachelors,Skilled Manual,Yes,Brian Sanchez,Yes,Cheltenham
20932,186,Cole,Kelly,23-11-1967,1967,S,Male,cole3@adventure-works.com,30000,1,Partial College,Clerical,Yes,Cole Kelly,Yes,Dunkerque
20933,262,Laura,Li,23-02-1984,1984,S,Female,laura10@adventure-works.com,30000,4,Partial College,Clerical,Yes,Laura Li,Yes,Oxford
20934,187,Haley,Young,01-02-1983,1983,S,Female,haley59@adventure-works.com,30000,5,Partial College,Clerical,Yes,Haley Young,Yes,Lille
20935,196,Desiree,Jimenez,13-04-1983,1983,S,Female,desiree1@adventure-works.com,30000,5,Partial College,Clerical,Yes,Desiree Jimenez,Yes,Paris
20936,182,Christy,Cai,20-12-1982,1982,S,Female,christy19@adventure-works.com,30000,0,Partial College,Clerical,No,Christy Cai,No,Saint Ouen
20937,120,Natalie,Williams,02-01-1983,1983,S,Female,natalie70@adventure-works.com,30000,0,Partial College,Clerical,Yes,Natalie Williams,No,Hof
20938,260,Carolyn,Rowe,20-02-1983,1983,S,Female,carolyn42@adventure-works.com,30000,0,Partial College,Clerical,No,Carolyn Rowe,No,Milton Keynes
20939,117,Joshua,Johnson,04-03-1982,1982,S,Male,joshua3@adventure-works.com,20000,0,High School,Manual,No,Joshua Johnson,No,Erlangen
20940,215,Jillian,Rodriguez,25-02-1982,1982,S,Female,jillian20@adventure-works.com,20000,0,High School,Manual,No,Jillian Rodriguez,No,Colombes
20941,208,Arturo,Guo,05-01-1981,1981,M,Male,arturo19@adventure-works.com,10000,0,Partial High School,Manual,Yes,Arturo Guo,No,Saint Germain en Laye
20942,222,Tasha,Sharma,22-03-1986,1986,S,Female,tasha10@adventure-works.com,20000,0,High School,Manual,No,Tasha Sharma,No,Pantin
20943,261,Brett,Rana,28-09-1980,1980,S,Male,brett10@adventure-works.com,20000,0,High School,Manual,Yes,Brett Rana,No,Newcastle upon Tyne
20944,207,Rebecca,Hernandez,22-11-1981,1981,S,Female,rebecca19@adventure-works.com,20000,0,High School,Manual,No,Rebecca Hernandez,No,Chatou
20945,159,Roger,Tang,23-11-1981,1981,S,Male,roger31@adventure-works.com,30000,0,Partial College,Clerical,No,Roger Tang,No,München
20946,151,Abby,Chandra,24-09-1981,1981,S,Female,abby1@adventure-works.com,30000,0,Partial College,Clerical,No,Abby Chandra,No,Paderborn
20947,245,Marie,Alvarez,06-12-1981,1981,S,Female,marie28@adventure-works.com,30000,0,Partial College,Clerical,Yes,Marie Alvarez,No,London
20948,209,Xavier,White,05-01-1981,1981,S,Male,xavier10@adventure-works.com,30000,0,Partial College,Clerical,No,Xavier White,No,Versailles
20949,236,Sandra,Liang,09-03-1980,1980,S,Female,sandra24@adventure-works.com,10000,0,Partial High School,Manual,Yes,Sandra Liang,No,Cheltenham
20950,232,Albert,Suarez,09-11-1985,1985,S,Male,albert19@adventure-works.com,20000,0,Partial High School,Manual,Yes,Albert Suarez,No,Birmingham
20951,252,Darrell,Jai,21-03-1980,1980,S,Male,darrell19@adventure-works.com,20000,0,Partial High School,Manual,No,Darrell Jai,No,London
20952,264,Micah,Ye,02-11-1979,1979,S,Male,micah20@adventure-works.com,20000,0,Partial High School,Manual,No,Micah Ye,No,Oxon
20953,205,Neil,Rubio,03-12-1979,1979,S,Male,neil20@adventure-works.com,20000,0,Partial High School,Manual,Yes,Neil Rubio,No,Lieusaint
20954,184,Nathan,Foster,07-10-1985,1985,S,Male,nathan12@adventure-works.com,20000,0,Partial High School,Manual,No,Nathan Foster,No,Metz
20955,208,Dawn,Pal,08-03-1986,1986,S,Female,dawn36@adventure-works.com,30000,0,Partial College,Clerical,No,Dawn Pal,No,Saint Germain en Laye
20956,211,Kristy,Alonso,24-02-1981,1981,S,Female,kristy8@adventure-works.com,30000,0,Partial College,Clerical,No,Kristy Alonso,No,Les Ulis
20957,206,Darren,Kapoor,15-07-1980,1980,S,Male,darren3@adventure-works.com,30000,0,Partial College,Clerical,No,Darren Kapoor,No,Roissy en Brie
20958,178,Gerald,Alonso,25-03-1981,1981,S,Male,gerald16@adventure-works.com,30000,0,Partial College,Clerical,No,Gerald Alonso,No,Sulzbach Taunus
20959,223,Ruben,Arun,13-04-1968,1968,M,Male,ruben7@adventure-works.com,20000,1,Graduate Degree,Clerical,Yes,Ruben Arun,Yes,Saint-Denis
20960,193,Darrell,Beck,02-09-1967,1967,S,Male,darrell8@adventure-works.com,20000,1,Graduate Degree,Clerical,Yes,Darrell Beck,Yes,Paris
20961,188,Keith,Goldberg,06-09-1966,1966,M,Male,keith23@adventure-works.com,10000,1,Bachelors,Manual,Yes,Keith Goldberg,Yes,Roncq
20962,198,Sharon,Xie,17-11-1966,1966,M,Female,sharon9@adventure-works.com,20000,1,Graduate Degree,Clerical,Yes,Sharon Xie,Yes,Paris
20963,241,Teresa,Dominguez,13-03-1967,1967,M,Female,teresa13@adventure-works.com,20000,1,Graduate Degree,Clerical,Yes,Teresa Dominguez,Yes,Kirkby
20964,208,Emily,Butler,13-12-1946,1946,S,Female,emily39@adventure-works.com,10000,1,Graduate Degree,Clerical,Yes,Emily Butler,Yes,Saint Germain en Laye
20965,270,Cynthia,Subram,04-05-1946,1946,M,Female,cynthia18@adventure-works.com,30000,1,Graduate Degree,Clerical,Yes,Cynthia Subram,Yes,W. York
20966,180,Virginia,Madan,08-04-1973,1973,M,Female,virginia9@adventure-works.com,30000,5,Graduate Degree,Clerical,Yes,Virginia Madan,Yes,Colomiers
20967,142,Casey,Rowe,22-10-1962,1962,M,Male,casey25@adventure-works.com,10000,1,Partial College,Manual,Yes,Casey Rowe,Yes,Bonn
20968,279,Arturo,Yuan,03-01-1963,1963,M,Male,arturo31@adventure-works.com,10000,1,Partial College,Manual,Yes,Arturo Yuan,Yes,York
20969,221,Ashley,Foster,22-06-1962,1962,M,Female,ashley43@adventure-works.com,10000,2,Partial College,Manual,Yes,Ashley Foster,Yes,Drancy
20970,175,Isaiah,Richardson,10-05-1965,1965,S,Male,isaiah8@adventure-works.com,10000,2,Partial College,Manual,Yes,Isaiah Richardson,Yes,Saarlouis
20971,211,Preston,Suri,07-09-1942,1942,S,Male,preston0@adventure-works.com,10000,2,Bachelors,Clerical,Yes,Preston Suri,Yes,Les Ulis
20972,232,Francisco,Vance,12-12-1942,1942,M,Male,francisco5@adventure-works.com,20000,1,Bachelors,Clerical,Yes,Francisco Vance,Yes,Birmingham
20973,255,April,Andersen,20-04-1949,1949,M,Female,april11@adventure-works.com,30000,1,Graduate Degree,Clerical,Yes,April Andersen,Yes,London
20974,201,George,Subram,19-04-1945,1945,M,Male,george19@adventure-works.com,10000,2,Bachelors,Clerical,Yes,George Subram,Yes,Paris
20975,234,Jerry,Andersen,06-09-1945,1945,M,Male,jerry14@adventure-works.com,20000,1,Bachelors,Clerical,Yes,Jerry Andersen,Yes,Bury
20976,222,Jaclyn,Kumar,31-08-1952,1952,M,Female,jaclyn31@adventure-works.com,10000,2,Partial College,Manual,Yes,Jaclyn Kumar,Yes,Pantin
20977,189,Mario,Andersen,22-03-1958,1958,M,Male,mario11@adventure-works.com,20000,1,Bachelors,Clerical,Yes,Mario Andersen,Yes,Roubaix
20978,115,Bruce,Srini,24-06-1947,1947,M,Male,bruce7@adventure-works.com,20000,1,Partial College,Manual,Yes,Bruce Srini,Yes,Eilenburg
20979,149,Diane,Jimenez,25-04-1947,1947,M,Female,diane10@adventure-works.com,20000,1,Partial College,Manual,Yes,Diane Jimenez,Yes,Mühlheim
20980,161,Matthew,Miller,07-02-1947,1947,S,Male,matthew12@adventure-works.com,30000,1,Bachelors,Clerical,Yes,Matthew Miller,Yes,Solingen
20981,140,Craig,Romero,24-12-1947,1947,M,Male,craig10@adventure-works.com,10000,3,Partial College,Manual,Yes,Craig Romero,Yes,Berlin
20982,277,Arthur,Jiménez,09-08-1947,1947,S,Male,arthur29@adventure-works.com,40000,1,Graduate Degree,Clerical,Yes,Arthur Jiménez,Yes,York
20983,22,Meredith,Vance,22-06-1986,1986,S,Female,meredith2@adventure-works.com,10000,0,Partial College,Manual,No,Meredith Vance,No,East Brisbane
20984,36,Sabrina,Rubio,09-11-1985,1985,M,Female,sabrina15@adventure-works.com,10000,0,Partial College,Manual,No,Sabrina Rubio,No,Melton
20985,18,Autumn,Liu,16-07-1985,1985,M,Female,autumn4@adventure-works.com,20000,0,Bachelors,Clerical,Yes,Autumn Liu,No,Sydney
20986,20,Brandi,Blanco,25-10-1982,1982,M,Female,brandi15@adventure-works.com,10000,0,High School,Manual,Yes,Brandi Blanco,No,Brisbane
20987,8,Marshall,Zeng,12-06-1983,1983,S,Male,marshall20@adventure-works.com,10000,0,High School,Manual,No,Marshall Zeng,No,Matraville
